node,count,star,friends
PWcDbTaoBcBtumbkS5gUJw,145,3.31,84
R_SsW1TAW9opofs1yV68Sw,52,4.1,301
CdfyKQ8Axll0UKOdfLAicA,386,4.14,658
LmcSI6G_K_UQvw2sU0JnDQ,7,3.88,293
MYZG6m1XiCyLplx4BxrIKw,176,3.89,610
Iur2tegsnaHssK7jo1VVEw,254,3.3,68
1GkLKi6VLhWT6UNVnX9_WQ,36,3.86,60
QeC3igLFqUCELGD_LcMopw,134,4.12,247
79NZme4M-j969dKHRoix1w,24,3.96,320
K0Q4dn9nFiB9_Pcwu40AAA,29,4.45,231
YSb8JRyI75M8FkbYWLH4UA,88,3.91,6063
NheE913S9veVeC0iEvbeHQ,90,4.63,236
t1I3LLMuwz1ytLXw88PFPQ,215,4.66,58
VzlX5LJ7__pl6AaBWBiw9w,743,3.95,216
CBG3um4DlmwtSphCo5ENBg,788,3.95,612
hWDybu_KvYLSdEFzGrniTw,16567,3.67,2325
i2PrKSf5C6FmYXB0F86UKA,546,3.94,278
j14WgRoU_-2ZE1aw1dXrJg,4333,3.74,4646
bVUSIWP2-s1ENxO_u7v7Bw,273,4.48,1061
JjXuiru1_ONzDkYVrHN0aw,1424,4.18,7228
q4uCUMvkNjAets3lWCkUuQ,643,3.62,295
KaNUwYzn2_FlVCFWMh1KVw,126,3.61,31
VvLhL1THnDwNNWlP4ydv8g,158,3.72,772
7iiyW82qCBMXS9Oa0GrxBQ,142,3.34,172
5-Ifh-kMzwFGT1k6ByDhcA,8,4.38,18
I9PpxV1JrGATW-u3gew3Ew,1169,3.96,3422
ez24d08Qyqb7mCKEuTaifQ,1589,2.85,5630
Zfj1fLiPeqAtjQVJRTfpZQ,584,3.14,67
zh5LqaNB-bvx8DpfMvz5rA,92,3.94,120
oxRLKaxIBNUcofgpD9dLKw,107,3.75,212
EHO7OGlQp39G-zT9jFTJbw,142,4.39,280
tYCvxTCYgFHR9ZUyAeInrg,306,3.95,1275
_UMIAnpnXWAqXS4y6NT1vQ,214,4.36,243
KKm1FLHy1b6x64GIJQ1TgA,329,3.76,154
KcFxhQFcVlr4urPTsJAVXw,386,3.8,798
tt3oDo-N72AdM9Vw5N1rrQ,219,3.79,126
JVx3qKUBZ1QqBDnmCgwZXQ,4,3,287
37d7Q7UZQimibdBDNhLBXA,29,3.72,363
uwE5dpPyPoTkRhsncSOGHA,138,3.39,37
vZ8V8asW6eV7wjdMoVrang,458,3.92,195
MDqqw81PooYAXFNJQgs3VA,390,4.33,212
9aPhTC34PILldShZHzPi5g,210,4.19,5223
iyPc_BEGFiC6emJ2m_ledQ,657,3.2,145
EDkA-QX6jPjoZncBcGbt6A,98,3.13,323
V9doxrjqG6S94V9WpHGr7w,433,3.88,1427
hFJgRL0m1i1XFXVu7YxGTw,1932,3.6,408
2s27wyX1hn2lL1jv5Sn36w,1188,3.19,1044
PQ93LugTM9owNQbgxsp26g,187,4.05,417
OI2siIb4Ts4iOlG5iLvgbA,547,3.61,553
X_KbkWEHNrjRinyW_cBIdA,259,3.64,227
PhY7h_VLrjwt85VxndYoMw,284,3.61,52
GEhJ0cbX_YLYdqfvIlutlQ,6,2.67,138
pEyMnbJP9X-mGZYQddf6ew,144,4.39,196
aC9_qqctF7YBr6C7Xq-xeQ,276,3.92,255
gJJDDQpqAKmtgaXE9oh8eg,30,3.84,316
XOna-UVUpK7HID7b3BMS8g,13,3.31,989
st-HcTLPF3hR6TXATb9DqQ,532,3.53,1199
OQq6nTHWhGI7eeA-LuTSqg,62,3.11,163
t2Tz38e8G2A0w2vrnsuyfA,120,3.99,65
fafQY-OvIFOO0ail09Mvgg,602,4.17,1989
W3ju5GOrpABy9t3xQKVwHQ,108,4.29,169
8Yl5m9VOGag36O3tqC6qQA,1,5,369
T6EPcAXfrHgpQEYWgU5SCw,2,4.5,186
Rk7L7oN3ZXDrujiZ5lCIjA,140,4.04,82
A8rxakHpqjCr-3IKC7Qimw,2,3,510
VoPeNO7-saRgZJeWpwF-oQ,6,4.33,368
nOv0AvP4doCU6Kg9ge-xFg,491,4.11,2362
SRetQxqcQgdMpn2yZ9nvPQ,302,3.58,153
E4BsVQnG5zetbwv2x8QIWg,726,3.14,229
LamICeGg526mASEilVCrkQ,284,3.83,158
6NagSmaahFhlt3LEpnVXoQ,441,3.78,84
YEKj6XdpB2Y9szihe3NFrA,284,4.61,176
nuESlSw5bmvLMb1_nTjLuw,11,4.08,1040
iadSz8jHL48_aDDq0iXYHA,3,1,2
4aCF363Weu2RNAtl3mJ2eg,568,3.69,637
71p7Qmz3PNjfrMqpAzgK3Q,684,4.42,1966
89aoy6WORObOOdU5yPQxoQ,334,4.31,146
r5WO8TRsKL5N3A09JSsgRg,560,4.18,1873
LXGlWs5L8F-rBGTgG1ZOlQ,17,3.79,10
5kizSg_-0C4urcjFn-ZlOw,213,3.69,659
yon21mgAit4FGUZVWs_yfw,242,3.53,60
Sn88Qpcet4cTHoeai_HcLg,126,3.86,34
7F4zhMLJgYb3UFRMl5lK1w,522,4.19,488
vFURyX8yxN-40hzspjO4zQ,212,4.57,2930
ek5TKJlqfjiZrMYS5ES-cw,3,2.67,380
jXJc2_g7bHZIswzD9uTw9Q,100,3.94,34
G2xskHe8op0ouyOh7g6KfQ,131,3.63,95
U6CknC8K0NTsXn_yLPV6tQ,345,3.92,215
1HM81n6n4iPIFU5d2Lokhw,2317,3.13,482
n3KsO-K81tR4YBOSETsiCA,129,3.94,67
Xmk_1F9ppq01oOo9BnaCKw,93,4.42,154
z9p4AFUOi_8oZNQ5ntIFJA,104,3.95,322
_iXst4txxHr1Q1pJMLV_CA,402,3.95,375
7tQmojQ-LECb_-tResSXMw,1,3,4
yESGcUsC5gUJDErFCWDrGw,15,4.87,34
2oStIL_6IfaXvdRQluTX7w,20,4.5,100
fp6wXrr5r3poOg6YhL4yvQ,157,4.24,605
qhKK3F8DfwzAai-q_ObslA,132,4.07,15
JXfUPmN87P2TEpM3utgdqg,71,4.19,156
EqxwaZAEqtNTlCE0tIS_vg,6,5,534
XSd1GThpNPS7kiDbiF9GCg,536,3.37,254
SVFL9ASQmOqwxig9_k3dwQ,13,3.85,101
Y1XVx7sRH2F6BI896q8IoA,39,4.14,235
GnGdXlqfnh19LmVkBYXxrg,413,4.11,109
b5Pp_fOZnMHg_Z1NZcmMIQ,59,4.32,168
KMzh4wbDVx41O22wXpisbA,6,2.83,62
vcWvb9iEbwaOLGoiY2vumQ,200,4.56,68
m9E3_sEZyfyLTLdWId5nOQ,1,5,465
wF4_c5luZZM0-z-d-EtCCQ,197,4,339
VpxNvfeF_gUAATgHAFARdg,9,4.11,13
cUrdo4zdq3VtuDhu16YR9A,170,4.52,288
yInNj9eDZ1JAUIZ4n0P6Jg,431,3.97,250
k8Qx7EVC_OTJ437hWhzTbg,126,3.76,96
S0IT5XvAAQh-3DhPvOmuig,132,3.71,100
_FM6sCWhfMTGZi27AFmtxQ,30,3.57,91
XaBu8NfTBCmMV5iqXZ6Wmw,42,3.18,43
3jRdlkr7un7FhHVh-KqENw,55,4.41,195
UBOeYsQgpUaHjYUVEQvtyQ,281,3.72,532
GDFKi7MKJS75W04Hj7GV8Q,25,4.58,590
Oyt7NdbHmtcPq7kcFF-_0g,112,3.69,337
rRIiUhl9jG8zlvYTrlVCqg,142,3.87,1603
Kjm4pkfrLhqchOPdncn6rw,90,4.6,129
0Bec5ArnMLa3wHil7MauBg,13,3.62,35
9eBIS0_f-0BYzl_yQdoT-g,229,3.73,268
UtcwxkpWZ-O_LqE9HeS1nw,181,4.15,337
XS_1clPKAEl6HVDAwS7YTA,50,4.8,760
O0o0cdfk7F-N12BfsifGhA,247,4.38,910
AyUBGAP-85I8XHTR3uiTVQ,157,3.54,276
lpYf3kPjvPyA6ZeiFIW6Mg,176,3.93,310
Cekpdh_OBgh-VhOlHaXEhg,853,3.63,308
VB-k6PeC9GqOVRgUnCabhw,230,4.2,459
B3ntEKRqQfoRvaK2B5QI4A,216,4.41,212
IaxdS6sVFDDn_FoyIWnGcQ,105,3.94,186
hoalCviFuUjjfV6t8dUf5g,126,3.71,234
c_YjHxlnDARw6UothG05sg,329,3.91,579
DX9ojGfWMy16e_rY-dkG5g,365,3.66,184
zO04XBqeBWvfzosBEsiJ7A,347,3.6,275
ayQYQSAAe45Zeeb2Bp4vgw,526,4.41,1958
R0UpTIyy6JPU9RBcPNkvFQ,130,4.47,372
mkrnYnkDXOHSz_T116PczA,163,3.09,139
umfycipGFe09YGFH8tNyIg,13,3.69,6
cooyyc2ckSXgWvr8q01GMA,498,3.82,247
wJ-lAqXvk-bp1joQ5aqGSA,249,4.07,283
EZmocAborM6z66rTzeZxzQ,1003,3.72,2929
fp_jkccrULRlEI4GTvYoSA,309,3.71,4318
KMZDZqP__XpDKM_pqq6eYQ,788,4.14,3108
OOiKgdcA9jv0fc1akRJ0jw,386,3.63,209
YsAPXV4j5-OVh-gj966W2w,179,4.01,435
088RHnhAEANbj5oWlQF2wg,282,3.71,349
oCkTZUVvsygANQWG2Zjpbg,198,3.57,126
DjCkPJLbAlvw0yJnOSKjgw,79,3.94,313
cEzz_mGm2WHeYqTe9LK2zA,1072,3.92,1075
LzYXi6KISzadCZkFmBqOKg,1,1,148
h03I7Qu12VlRw_y6ImWzmw,9,3.7,207
P0YrL8kk4yXZF5sW6oMPSw,105,4,365
a_DzZ8Wtwn7sFhMb7yxLFA,242,3.86,326
WeiuZ8SyKXMQEMq70ahcGw,151,3.45,63
Mbjj_ENbAaMMdFlIBSzjyA,235,4.27,175
r4RvHiChaTEtJ3s3QNVIqg,323,3.93,4007
JzP98ahJzQEy9VZwq2JR-g,319,3.88,832
XSHj15tElZSv-TTKNH3pgw,257,2.93,46
OHzjW5h2ldd5JaqtQgqG1Q,102,3.81,486
brJ4gSpWf4UxCNRKqteRTg,49,4.12,30
3jT29a_FVu19HZv3yFgfVQ,198,4.1,118
BMw60-fK1YwbmRD65VWSKA,433,4.28,767
2kp4e139Uzv2EhlwBidfTw,681,3.81,896
0IQLMNdFdQhWaevTuGeYvg,418,3.71,1532
B-qGFg6UmHLoemc60WhSfw,430,3.7,468
C71TqvTTodPYv7P1BZqpOQ,10,3.3,771
PTVLT2wEUrFgr_hT5uldoA,963,4.36,1774
A2tiWj_vHFCoDSLz6WMyPA,2,1.5,175
Vi5aQ7KjPrIfA3DS1Z7odw,125,3.35,372
EFxt50QmDncG5dpt-oLsTw,72,4.31,454
ks-1ijnq79J6RXzBM91coA,89,4.07,253
5IMrBzCG2AfqngDup9fIXA,10,4.1,185
vMY4xaIpKeo6Oy6HDHxv3A,120,3.33,329
_7L85UxMHBP3H9DpNrXRFA,119,4.24,277
xUJOfwAOhQOOZFZqOArQJw,99,3.87,83
RvmsbT_pN8CFvfhOiNJGEg,92,4.53,249
ghVbjWC71c5DqwMtXMJ5JQ,16,4.76,86
QL_z28AkMHLTn_7MoSRLoQ,20,3.59,126
UQChHrqZjRYwFqhdyxjdmQ,105,4.58,868
oqgc6uPpV1g7uwrWQzcV2Q,106,3.52,158
hb8SLKc0-u_C29wr0laXjQ,40,4.19,217
8zIBqHPtdKlT0bqOcXGxwg,62,4.32,284
4diz_mcz2SiO1q8au1p8Lw,192,4.28,503
X81sGji8rliPRunKBLfV3w,339,4.37,1377
vcmZvCANb59MspmQb9HqBg,75,4.67,22
YSCTl_NHB99wOoac4vHwOg,124,4.08,1012
TXWTB18opNdMAjLiJiZ9Cg,54,4.67,315
5gyKicux9puu7h40faTw7A,249,4.35,314
LMoK9BUP6Tgfc0AeDVbZHQ,974,4.02,5161
gcxhdnXEHnnyQCSaLSlaEg,246,4.25,1078
k44CvppCKfHIxzizlkY1tA,429,3.66,1171
ckG7-tdMfxiukdA4jEnE1Q,921,4.38,4074
wN3TZf-PQnDV1vMwUbijQA,1,1,79
K51H2Tc0XED6uF0EOBd4ag,34,4,709
eDxllA_lSwT6ayOJlx-tmg,119,4.21,356
wnvzeyS3q-UcUeQhcmarNg,17,3.89,292
jlGSVTn8kwf8oEVQFFw_-g,3,5,394
s-sL4B_tlE62PaJcSqOU3w,117,3.88,465
liXQnWwEzskj-RQvwXrZ9A,1,1,224
_1SJzT7QAM83hvQBhB6PMQ,38,3.28,461
qhT6IHKjf2gcngn5pZirTg,103,3.89,136
6tbXpUIU6upoeqWNDo9k_A,1029,3.59,6209
Cz4Rfk63a6NL1OdJzmj1ag,10,3.36,247
q0tbrlAMpZkvT2JdkgyRrQ,105,4.5,1075
2XYOJGA51L0drUTVPqJZoA,202,3.4,84
NhSA4WjZzXNoayizPn-xNA,21,3.64,4
VlGmLO-xZrUpad3e-DLNZg,205,3.78,218
_dy1UXsoPG5Zq4Fhwm4GBg,1019,3.87,295
3Str0P10f6n6345N04LOig,725,3.87,567
XEwEdPIjryudxfU098wapg,943,4.18,3651
75LoCYSLtNMVpPrsanJPLA,309,4.18,117
90VWzJBFKG-viA4g7XlP3A,20,4.75,480
ljFkDj_92Ed3Uqb8nBCJkA,5,4.2,693
4AGvs3jpI8ksXuac-gvrEA,198,4.12,463
3FtrFistL9LNUmFtHEzryQ,25,4.43,406
3PZvRIFTLz7OCwhrV8rIeg,3,4.33,1
3ESTjuchNDfpep6Fmhvnaw,91,4.11,334
j-2Z7cEyuUW0vZpfcMJ9og,147,4.41,532
TE199OBEeJ4gmtRo-2kOfw,337,4.4,1134
P84rG4RnAlf8HwZYAJntag,12,3.31,34
2-uPQg3c1SrvRaeQc7pd1g,203,3.26,189
wQm00EPaU0lWcHq-NzBVHg,5,5,13
q3zGja1DWAr5X3FRzLLrrQ,446,3.91,226
4w5ktuZzKDoy1TzXHb1tqw,546,4.09,345
Y9xpXOwZdcgWmJ14kblNRw,31,4.81,60
g4Dl3sUv_U375Kid0LWaYg,94,4.34,184
ECFPcA5tiKc5ZGu38MhR_g,530,4.1,327
Fw8fo5h4tCbRHfb4l5DtOQ,191,4.22,385
3Eo-Sadwm7RgLAIjhDYtpQ,85,4.06,218
EZG0zqy-AgFeZDwjHalGZQ,16,4.75,14
mzBJO1R3TtkIyL3GdoEvRQ,25,4.2,437
tV1p7CDj6WfpwPM58gHjRw,3,5,783
jGCaMUG4qVLiBzO1IaESLg,57,4.4,131
ABHC0TDjGXZiLBVsml2SIA,84,3.57,169
RovLGJivh7cBJZ8-aa9THQ,37,3.9,101
U4INQZOPSUaj8hMjLlZ3KA,5061,3.94,3932
q_q2ADTYBygQXQMOPrKTvg,74,3.73,64
Ult681KMSYmgJZBGYlhFwg,1125,4.25,1083
v7jL1Ku9qESABm6rECX1cQ,171,3.8,565
DOj9NanlJP3xntULCy5Uow,615,4.03,6405
MDWRIJ2EjU-qmc4fKvMecA,12,3.58,21
1oSBCaDXbO-7XByu6e_mBw,3,5,40
DQZIUftttXAUGo53-dA6Hw,6,5,115
arvsBCF_P2KvdVAMyc9Bng,75,3.38,127
DYPHsYoAcy2VP9EXXf_K9Q,41,3.43,506
t2zS6yiIzLEv7tTboNts0w,32,4.88,261
8aYSJMhhftaXYTtXQIGPGQ,72,3.85,111
SiOzinqCiU2f-ufJoThobg,22,4.04,40
hYRbFvJZGgJktISMQmQ--w,829,4.39,648
YU8frNuMEW6ErBRSBjQAHw,149,3.95,598
1y_sdmVz1vbPC_yVloT3TQ,228,3.87,645
dXeVOV62NhpnbFaNlB6Kcw,16,3.61,72
urErX6BV3zBfWJe9VwL28g,17,4.89,92
ir5oBlyL9skDTH9T21ZsMA,5,3.29,20
cg_ZT95AEhgymLRNWGR9dg,76,3.77,53
D26UPQnvSsPRaRMrLNJkUQ,3,2.67,215
kTN9Dz2u5qIvTcVBj_n2zg,12,2.13,725
mjwONcheho51BlMNxv2PVw,4,2.4,445
EXM6NteaQ_Rl1W5PvOtSZQ,120,4.02,291
iJVsB4SST-yiBE24e54KBQ,21,4.59,19
5oYzKrAKw3slS4KC-Kf98w,7,1.63,160
gZw1id74TKsRSYCEP7K2jg,32,2.72,4
P5BV_iwGwIrovBQbsFfp3A,431,3.72,192
oYm25ifVn5wwkbcezOSimw,5,4.17,61
jUd4tvX0jcyKUe5qoZJRjw,1,1,15
jFvWg4ScJ3gdH_dLrJlsWg,3,4.33,185
9mfVtZkVI6OQtVaOqzIwLA,81,4.49,21
1-O-8g-yuIR3oCM1rnk2Rw,4,4.75,148
erywWqnqC4dVQ3b9gf52Dw,99,4.12,655
nx7hGb1sjJFtmdNh5RHYQg,953,4.07,585
SWQJpfdTY40TnDwyzTzhxg,16,4.06,8
GBpNqOLtdEHFNQ3X4DXEWw,1,5,19
rJ6DGe08ChPnc-S6kYgLQA,3,1,786
GYwyxg6vZNH6S8hV2TIeRQ,644,3.8,201
4xcjS_64MEHfO4sngneFEQ,287,4.09,335
mX-mhh_9d86kDUQ8KI0dsQ,25,2.58,11
Z_8clYC-IkqrfHcTCjzAiA,827,3.89,915
r1EfBdmi_n_YvpW8Az0Pog,5,3.6,995
ix3gFqguNvvu4klHfxJINg,221,3.74,259
jXE0JckCU6jr3Z_jznNWfA,299,3.99,476
kBR_t3Tr2XcJOfystjrvWw,15,4.6,741
XY_Dzvbw1nZ60Y1kykYOgg,1,3.33,14
Pzl8mm4dsAajacBhpoGFWw,316,3.44,477
BgZwJBhVWKq1Urs4rKBdiA,1545,3.51,912
bIl97HdV3KN1o5lrWS1srQ,4,4,659
O3i0TpSn9d4PmbMJ8nEnDg,25,3.4,179
grRMMp4PP5_2uKtvGEfnLg,3,3,114
Lh_NctHvWYRhCoCN5ZrKZg,7,3,93
DeEZC59SHjsr0RnkCItJKw,1,1,307
-3QVbwj2dec_iud40vdQ7g,3,3.33,43
j9Z1dcoZrwn8Ul9JTnjjug,1129,3.84,591
N0zPkywxRWcdwIdDydRjsg,201,4.28,401
L7oY2iSaiufya9HP1FLHeA,207,3.95,870
HGN0bwMouXRN8UPDlCw9_Q,248,4.07,338
HfA5JZ1I30tUZfPrfW9eJw,127,4.57,181
TpOtuE7tdW3pPDUqqrfT2A,202,4.53,176
Loy_OwzzcZTA8vQMrzSU9w,13,4,15
K2VZMLykxnctDXWgO23lJg,358,3.4,544
L4iT9ZCNxS2YxTzc2G5ucg,310,4.58,1378
y8V7jjbxHXNKCqVETWjvWw,200,4.14,187
UYcmGbelzRa0Q6JqzLoguw,1707,3.71,3040
akIT5kBs_251GPscAYQllg,19,4,1171
oeFiWvoOG0hpMOXXxblfyQ,1581,3.59,2317
1uyRSN7t4O-2M7AcIJZ-gw,3,4.67,260
NdOb1Ao1w8UVnt7hOQ2Elg,34,2.91,367
FumTQNIlKA6j3CqbUgswXA,99,4.32,66
FxBfuhlJuEljR37RpuDhjA,926,3.36,447
Aj1yUtWscmHXkqpcn6QEwg,2,3,64
IC76h3RaEg3ohoiGEdM0Gg,94,4.05,1027
aDTnRFeDqXMXMuvB2oEEKA,329,3.5,35
nhhree-umnvKk9kfK-fhhg,6,3.67,135
Ex-7mCtqdAvu-WB6uRXjPg,18,4.32,31
_xWI2lzpvDjyOYAcI7AuKA,16,3.94,210
_uXsvqMJYALJLaP0DaCWsw,331,4.03,295
GxXbVbn7XxNzSYeZgsMIKA,1,4,206
DxrC-_tYIn7Xmz2eoEieNw,62,3.04,805
x0hiPGlQkZmYDKlxGW_twg,4,4.75,286
fT-S1at7F7nJ0ZF-WWDOYQ,51,3.8,22
0F2BkElcqlW2rDuCxICjDQ,15,4.2,7
IWcBraRNX-AK8dWMXg5RVA,131,3.84,18
gakrUpYyk0PGgKpfA6TPKw,94,3.54,95
C4zmzpA3lFVdxjEH6_NAEg,69,3.83,899
XY4cq0bc0w4oFvvQaCGRxQ,147,4.22,48
b0NejmqspQDDF1UrSqqTBg,199,4.79,132
id_OdtTzL59hJ3T4ZroZsA,152,3.94,312
Vhcl5AFuaBsmU1-aWv7WMQ,48,4.77,143
DR0Jmm9Eou_uxiQhhvkcYA,81,4.06,91
jC9IUMg0COoAwrc1j8sKTw,190,4.23,142
rmVc2Yixr4xqja1bU_6HTA,93,3.03,559
ytVf6Ar_QwqFiL08plIfOQ,558,3.4,2150
YFt1I_oYaqrde7WcJTRF5Q,136,3.88,157
9ijbmFSJc1hE1GruA4lOIQ,16,3.5,4
N3sz6d1QzcKOOi-nF8yI7A,159,3.9,102
cpyf07RSNpjfSIg-pA99TA,438,4.35,968
lvthTfCQGD0qaEk6jCdRdQ,2960,4.47,4054
LQ5RhHqxPCrSknL8x6kYSA,115,4.03,32
39-riA9k_vZAaCCmnoLnDQ,7,4,5
VBuNHiwxaXjHYbcS5vOZyw,169,4.1,80
ZxpCPmboOkg45QM_ofEnVA,70,4.68,27
ieGRxD5lUjMEEQSBqdXpEw,556,3.97,2785
hSY0HclJhbVbyfSkRYQfTA,373,4.2,1710
Ase_kJIYuT6yOsqqVPuWUA,1134,3.69,1793
YIR_JJbPwPAq9yh12TbL7w,24,4.07,3
tP2W0eKPvv_tXWN52P-xsQ,100,4.07,2689
SXBgay-qGC8TWRhC-v-kQg,107,3.72,179
TIyFjJ6EWu-vo1JOLumSQA,24,2.77,90
radRAzmVnzN4yNpAYgtD6g,2,5,1142
545fkD9lBoNUDltfdMmdsQ,8,3.88,223
ymOWPVAV4RkgU6QmVEOnNw,6,3,87
SbpGncVoxFIi_J2xOelJYQ,900,4.04,1939
HFau9fVFXOBExeXS6xXgVw,16,3.78,6
IC1H9AgTM-5WcbNK0qG9fg,2,3,226
VZNWqQD2V5jukp0sPcD2lw,563,4.07,872
coKnuxLznH0FHb34m4ZLCw,532,4.09,747
iLjMdZi0Tm7DQxX1C1_2dg,2434,3.98,12395
UtwKp1tiV4lvVCq-BIiyfw,33,4.59,445
kCIgy39IkJNIEYGHH-fbJg,261,3.81,819
6VJ59-CVWWKhOvCk8clrSw,489,3.81,1349
hq6wwhgImByBXH4bnyY59Q,879,3.83,843
OqLSrRwsOIkDM2mcd635mg,297,3.93,175
PcmsD3rA01ZW2I2B3KUn1Q,55,3.7,36
A0uy2VsV3U5LWpy7hvrcVA,5,4,11
3kJ9uPDDD-l8Kri-TfAmng,65,4.03,314
OoeEtZgimiSh3MJA15PBYQ,56,4.27,628
evDmfYHbxqDAy8_27bAUNg,1542,3.82,1841
jrMxBHW3SlUGVGYWvPsHWA,1553,3.31,5469
BzLUyHSJrl-lUVWw9rqlvQ,1500,3.76,6029
9akppeqi5dnaIqPyJ75aCw,2372,3.71,1417
2vFUeQGnG8zdLSQkwfChog,413,3.03,4206
2x-iSTW_ph_O0bf4I3yE8A,37,3.13,216
0nKVyF07hoVJqDVJjUj_ww,534,4.18,1077
1RnJ1Uvl_W92eyOIQyudZA,40,4.68,75
leYHa8TRBmFbh87npQrkSA,29,4.21,16
H34S954LT8OZVLJVJB6bpg,167,3.9,200
evRwCG9m-lwfL5TeCwrAhg,760,4.03,1827
NK-zIxHMuTnLRU0RhoZWqw,1048,3.77,766
peuxbSQwXed-81cSqL7Ykw,1590,4.22,6725
rq3S_5Yg0E8ur0xWyZBczw,678,4.05,486
i7K7MR8Nz1jiFbRS1D4D6A,146,3.92,259
QLAL6eC7ADS8rDceWidLqA,417,4.13,452
DlusV0zowbPLbJuo5zKIOg,50,3.92,38
XF2p8D1urXeZWww3hWUpCw,21,5,25
rvhGFOZ-tK4dQWWqf2SjEQ,39,4.56,14
1btE8njNXjtyUA0WyY2Avw,184,4.09,119
yu4GQJLF77XVF8yxJzSyfA,134,3.8,219
N0xxo7UBhhPT81Ukzt2K3g,3,3.67,19
2i0A5OoKyiwskqvnkGq7cA,458,3.76,119
KxUhZ53EmWp_xJLYgVPe9g,77,4.34,299
93dwjcTRKu15i2RFuq-akA,169,4.39,200
nDS68-Z9x21817kgKECNcQ,606,4.13,376
3xBFFH866WoySDG7uuwBSQ,3204,3.96,3323
B_4cl4IGRqYb0wQSe-rYjQ,328,3.95,218
KKblXUNxSGCewpDxiiSRQA,314,4.02,211
nKa_r2ajf6YCELH2qmckrg,279,3.35,165
M5gUQsyH1Ox-ulbAXECKAw,331,3.93,1345
QhgsnWKfRYg8iAB-d2qKTQ,140,3.93,338
fmzIm7RxEdii5Jz44PtO7g,1319,3.84,831
Uayg2GPav1a0RkV2WejrIQ,192,4.03,33
n8A60FDNu9QXcdzvWQMmVg,22,4.77,437
z_ueJdSU51z4RTU9Fg5Ikg,570,4,362
gFgR3l_U8lH5JTZ8GwrPeQ,132,4.56,20
tq_D5idg5kllCLaFcRlnaQ,96,4.34,95
WZK9_7lPTa2QuXknWeLrcg,74,4.17,692
aHVk14k378FjNLQQYYxkxA,18,3.5,396
1I8z2E--0mcCVJUEPVDCXw,5,4,454
kyiTnxR9oqcWPiU3JnYHUQ,458,3.65,578
w7dWeK2SKc4AJH00pgm8qw,1922,3.97,2748
zl75qAtJr_RheU3d4D8GgQ,231,4.22,963
5UDpc2CMOgbf3GePS6SGVA,1391,4.37,5288
dXnlJ6ELbqIAfB79g3t3ag,619,3.7,870
tcc8ohDuBXXKZBus9K32ow,5,4.4,238
frY06giXHBDcSQLIQcQqEQ,5,4.8,734
QjwUY8NaovR5qKQd60RhaA,39,4.59,2200
NIaj2mcreClg7-_YMcev5w,154,4.22,887
DOs0bAoL2wDS4AlfoidQ4A,42,4.16,117
pOdPIaPV6HjuflEa17g1aA,171,4.2,865
WgJ8qdsT-GyARRkaog9zxw,69,4.19,564
xR1LH3yUVPIhrg2kZHQSdQ,49,3.63,161
27smv7r1-iOj84mJ9UJhgw,33,4.37,286
z8EHA8d_bJaKkIdTEv_NgQ,11,4.09,407
HdvAosQHAHACOWnmpB6UBw,123,4.08,1315
66RFFjfiOgachspRdKPr1w,265,3.75,213
ydoGz8H86BxeUDyHWPlkBw,10,4.6,1172
VdlFP8BRzU30il4lDUUtVQ,291,4.22,1287
hOMIk78-oMintDkm1lew5A,401,3.26,152
hdzTAN8DGJKRddkZ8279JQ,1034,4.39,5277
gqL5KBs2oS7qobnyd99iKg,2645,3.92,2865
h4TPrQW-YrCO12PwAIEWhQ,241,4.42,425
_Xp4Pr71Gfg2Q6qRQbubow,62,4.52,3300
NTev0eZnBSCB5adHrObuzQ,232,3.34,1046
CsBCxUumiMviu7uhRD5wRg,255,3.88,1594
jEi4OukVCMbOg-JMhI3Sqw,110,3.61,64
qqq14OFf-qUfgBkCf_X90g,152,3.72,401
rVLTC95ZV7yCmbQbSVdX1w,144,3.28,111
txSDhKbECf1mjLVsNGWjcw,8,3.9,3
gkDqjjTwyDR8aVY9ZTW5KA,41,4.71,62
rkdE06BbheP4gEhb3ooH0w,1118,3.95,2098
rhEoI8MpcXQ2-Y_c0zXFqA,162,3.85,172
oLCpsyBSuzMSIERG0b9tfQ,70,4.61,16
hizGc5W1tBHPghM5YKCAtg,1825,4.23,9390
Pl08qWHktisxtpKvvxyQyA,16,4.44,2
bgAwpv9WxE4-txsUd2jasQ,759,4.06,1055
qT1-N9hjbyjMW4Mvq4uU4w,585,4.48,2725
ukQpN6oIE_9X0x3_zGW7Dw,47,4.4,36
JeYy6V_rdUCDhT5JxzApWg,78,3.69,115
Ld3Si3mQ6rDcPKnhdyUhfw,160,4.29,365
X_VG-TMZppdevSTY3xq1Vg,104,4.07,473
X3h37GG6Za3qhVZiOnzIcw,645,4.19,934
xJEbA3Dwldz_twXsHNaJhA,445,3.97,496
rrdTqXpsvxB8DXTVTvB0Rw,44,3.78,57
H-ROZEeDUP5j4DjLXn8iOA,789,3.71,2636
kAGnLlZezVTFJcSxPQeKeg,319,3.26,265
ZKvfBXFWVpKa8Ea2ZQ5DwA,146,3.34,181
xX2x2CKRLQ6riYuBq-lJmw,72,3.67,149
z9vq9S7bMa7cxQLYxayQrA,20,4.38,220
fj3QDWiUs_6zpFgpuvuarw,6,3.57,2
YSW9TqXnp4sLII1aaWI7GA,3,2,105
